Tanggal;Nama_Toko;Nama_Barang;Qty;Harga_Satuan;Total_Harga
18/06/2025;CV. SARIKAT JAYA SUKSES;Kangguru Bon Bon 200g / Biskuit Rasa Cokelat 200gr;49;9500;465500
18/06/2025;CV. SARIKAT JAYA SUKSES;TOASTY CHEESE 80 GR / AIM Biskuit Rasa Keju 80g;60;5300;318000
18/06/2025;CV. SARIKAT JAYA SUKSES;Kangguru Rose Cream 100 gr;35;4400;154000
18/06/2025;NUSA INDAH 1;Masterbis Gabin Master 120g;32;6400;204800
18/06/2025;NUSA INDAH 1;Kangguru Assorted Biscuits 1000g;7;100200;701400
18/06/2025;KOP. BCA;Bundling Beli 2 Gratis 1 Bogabis Square Puff;22;19000;418000
18/06/2025;KOP. BCA;Bogabis Gabin Army Kelapa 125g;44;6800;299200
18/06/2025;KOP. BCA;AIM Crispy Crackers 150g / Biskuit Cirspy Cracker 150 gr;25;9500;237500
18/06/2025;KOP. BCA;AIM Marie Susu 100g / Biskuit Rasa Susu Marie 100 gr;27;5300;143100
18/06/2025;KOP. BCA;AIM Roasted Corn 180g / Biskuit AIM Corn 180g;54;13000;702000
18/06/2025;APOTEK X DARMO;Kangguru Kacang Crackers 150 gr / Biskuit Krim Kacang 150g;25;9000;225000
18/06/2025;APOTEK X DARMO;AIM WAFER LOVER STRAWBERY 80gr;61;5000;305000
18/06/2025;APOTEK X DARMO;Bogabis Crispy Lemon 200gr;17;20000;340000
18/06/2025;MAKMUR MART;AIM Good Morning Wafer 300g;26;39400;1024400
18/06/2025;MAKMUR MART;AIM Roasted Chicken 180g / Snack Crackers 180 gr;50;13000;650000
18/06/2025;MAKMUR MART;AIM Cream Crackers 1000g / Kaleng AIM Cream Cracker 1Kg;6;90200;541200
18/06/2025;PT. REMAJA KLAMPISJAYA SEJAHTERA;B&B Biskuit Kacang 120 gr / Biskuit Krim Kacang 120g;26;7300;189800
18/06/2025;PT. REMAJA KLAMPISJAYA SEJAHTERA;AIM Aneka Assorted 1000g / Kaleng Biskuit AIM Assorted 1Kg;15;100200;1503000
18/06/2025;PT. REMAJA KLAMPISJAYA SEJAHTERA;Kangguru Durian Biscuit 30g;63;1600;100800
18/06/2025;KOPERASI KARYAWAN SIER;Bogabis Assorted Tin 350gr;15;52100;781500
18/06/2025;KOPERASI KARYAWAN SIER;B&B Gabin Traditional 210 gr / Biskuit Gabin 210g;64;10100;646400
18/06/2025;KOPERASI KARYAWAN SIER;Kangguru Butter Coconut 100 gr;61;4200;256200
18/06/2025;KOPERASI KARYAWAN SIER;AIM Toasty Cheese 180g / Snack AIM Rasa Keju 180g;34;13000;442000
18/06/2025;ANGGI AYU PERMATA D;AIM Aneka Assorted 1000g / Kaleng Biskuit AIM Assorted 1Kg;8;100200;801600
18/06/2025;ANGGI AYU PERMATA D;AIM Gabin Cokelat 120g / Biskuit AIM Gabin Coklat 120g;48;6400;307200
18/06/2025;ANGGI AYU PERMATA D;Bogabis Square Puff 275 gr;41;11600;475600
18/06/2025;ANGGI AYU PERMATA D;AIM Vegetable Crackers 180 Gr;29;13700;397300
18/06/2025;ANGGI AYU PERMATA D;AIM WAFER LOVER STRAWBERY 80gr;35;5000;175000
18/06/2025;TOKO SETIAWAN;Bogabis Gabin Army Kelapa 125g;51;6800;346800
18/06/2025;TOKO SETIAWAN;Kangguru Durian 100 gr / Biskuit Kangguru Rasa Durian 100g;49;4200;205800
18/06/2025;TOKO SETIAWAN;Anekabis Gabin Super 350g;22;33400;734800
18/06/2025;TOKO SETIAWAN;Bogabis Gabin Army Butter 125g;62;6800;421600
18/06/2025;TOKO SETIAWAN;Kangguru Durian Biscuits - 10 Pack;35;16000;560000
18/06/2025;ZAENAL SNACK;AIM Vegetable Crackers 180 Gr;28;13700;383600
18/06/2025;ZAENAL SNACK;Masterbis Gabin Master 120g;32;6400;204800
18/06/2025;ZAENAL SNACK;AIM Anekabis Gabin Oat SP12 220g/10 Pcks @22g;20;25000;500000
18/06/2025;ZAENAL SNACK;AIM Good Morning Wafer 300g;35;39400;1379000
18/06/2025;ZAENAL SNACK;Bogabis Durian Cream 180gr / Biskuit Rasa Durian 180 g;63;8800;554400
18/06/2025;ZAENAL SNACK;Bogabis Crispy Lemon 200gr;34;20000;680000
18/06/2025;MULYA JAYA SNACK;AIM Crispy Crackers 150g / Biskuit Cirspy Cracker 150 gr;60;9500;570000
18/06/2025;MULYA JAYA SNACK;Bogabis Peanut Cream 180 gr / Biskuit Bogabis dengan Krim Kacang 180g;40;8800;352000
18/06/2025;MULYA JAYA SNACK;AIM Toasty Cheese 180g / Snack AIM Rasa Keju 180g;44;13000;572000
18/06/2025;MULYA JAYA SNACK;Kangguru Bunga Gem 90g / Biskuit Bunga Gem 90g;66;5200;343200
18/06/2025;MULYA JAYA SNACK;Anekabis Gabin Super 350g;12;33400;400800
18/06/2025;MULYA JAYA SNACK;AIM WAFER LOVER STRAWBERY 80gr;55;5000;275000
18/06/2025;TOKO NIKMA;Bogabis Bon-Bon 180g / Biskuit Bon-Bon 180 gr;61;8800;536800
18/06/2025;TOKO NIKMA;AIM Mini Assorted Biscuits 150g;41;8400;344400
18/06/2025;TOKO NIKMA;Bogabis Gabin Army Butter 125g;38;6800;258400
18/06/2025;TOKO NIKMA;Kangguru Bunga Gem 90g / Biskuit Bunga Gem 90g;42;5200;218400
18/06/2025;TOKO NIKMA;AIM WAFER LOVER STRAWBERY 80gr;37;5000;185000
18/06/2025;TANI MAKMUR;Bogabis Square Puff 275 gr;34;11600;394400
18/06/2025;TANI MAKMUR;AIM Toasty Cheese 180g / Snack AIM Rasa Keju 180g;39;13000;507000
18/06/2025;TANI MAKMUR;Bogabis Chocolate Cream 180 gr / Biskuit Rasa Coklat 180g;60;8800;528000
18/06/2025;TK. SUAIDAH;AIM Roasted Corn 180g / Biskuit AIM Corn 180g;48;13000;624000
18/06/2025;TK. SUAIDAH;Bogabis Gabin Army Kelapa 125g;49;6800;333200
18/06/2025;TK. SUAIDAH;Bogabis Chocolate Cream 180 gr / Biskuit Rasa Coklat 180g;35;8800;308000
18/06/2025;TOKO ZIGMA PASURUAN;AIM Rasa Durian 350g / Biskuit Rasa Durian 350 gr;15;39400;591000
18/06/2025;TOKO ZIGMA PASURUAN;Bogabis Assorted Tin 350gr;16;52100;833600
18/06/2025;TOKO ARIFIN;AIM Marie Susu 100g / Biskuit Rasa Susu Marie 100 gr;62;5300;328600
18/06/2025;TOKO ARIFIN;AIM Biskuit Kelapa Muda 250g;33;12200;402600
18/06/2025;TOKO ARIFIN;Bogabis Gabin Army Butter 125g;50;6800;340000
18/06/2025;TOKO ARIFIN;Bogabis Crispy Lemon 200gr;27;20000;540000
19/06/2025;DELIMA;AIM Aneka Assorted 1000g / Kaleng Biskuit AIM Assorted 1Kg;15;100200;1503000
19/06/2025;DELIMA;B&B Biskuit Kacang 120 gr / Biskuit Krim Kacang 120g;56;7300;408800
19/06/2025;DELIMA;AIM Rasa Coconut 350g / Biskuit Rasa Kelapa 350 g;17;39400;669800
19/06/2025;DELIMA;AIM Aneka Square Puff 300g;56;12500;700000
19/06/2025;DELIMA;AIM Roasted Corn 180g / Biskuit AIM Corn 180g;52;13000;676000
19/06/2025;UDIN;Bogabis Crispy Lemon 200gr;14;20000;280000
19/06/2025;UDIN;Kangguru Kacang Crackers 150 gr / Biskuit Krim Kacang 150g;47;9000;423000
19/06/2025;UDIN;AIM Roasted Corn 180g / Biskuit AIM Corn 180g;40;13000;520000
19/06/2025;UDIN;AIM Mini Assorted Biscuits 150g;45;8400;378000
19/06/2025;UDIN;AIM Rasa Coconut 350g / Biskuit Rasa Kelapa 350 g;16;39400;630400
19/06/2025;CV. FIIPA KAROMAH;Kangguru Kacang Crackers 150 gr / Biskuit Krim Kacang 150g;56;9000;504000
19/06/2025;CV. FIIPA KAROMAH;Bogabis Durian Cream 180gr / Biskuit Rasa Durian 180 g;34;8800;299200
19/06/2025;CV. FIIPA KAROMAH;AIM Mini Assorted Biscuits 150g;62;8400;520800
19/06/2025;TOKO KURNIA KUPANG;Anekabis Gabin Oat 350gr / Gabin dengan Oat 350g;11;33400;367400
19/06/2025;TOKO KURNIA KUPANG;Kangguru Rose Chocolate 100 gr;36;4400;158400
19/06/2025;TOKO KURNIA KUPANG;Kangguru Bunga Gem 90g / Biskuit Bunga Gem 90g;47;5200;244400
19/06/2025;TOKO KURNIA KUPANG;AIM WAFER LOVER STRAWBERY 80gr;26;5000;130000
19/06/2025;TOKO KURNIA KUPANG;Kangguru Durian 100 gr / Biskuit Kangguru Rasa Durian 100g;24;4200;100800
19/06/2025;TOKO KURNIA KUPANG;Kangguru Durian Biscuits - 10 Pack;15;16000;240000
19/06/2025;HAMDALAH CUKUR GONDANG;AIM Aneka Cream Crackers 300g;37;12500;462500
19/06/2025;HAMDALAH CUKUR GONDANG;Anekabis Gabin Super 350g;27;33400;901800
19/06/2025;HAMDALAH CUKUR GONDANG;AIM Milk Cookies 250g / Biskuit AIM Rasa Susu 250g;46;12200;561200
19/06/2025;HAMDALAH CUKUR GONDANG;Kangguru Bunga Gem 90g / Biskuit Bunga Gem 90g;62;5200;322400
19/06/2025;HAMDALAH CUKUR GONDANG;Bogabis Gabin Army Butter 125g;60;6800;408000
19/06/2025;RAFAEL RUTENG;AIM Aneka Assorted 1000g / Kaleng Biskuit AIM Assorted 1Kg;9;100200;901800
19/06/2025;RAFAEL RUTENG;Bogabis Square Puff 275 gr;59;11600;684400
19/06/2025;RAFAEL RUTENG;Kangguru Rose Chocolate 100 gr;33;4400;145200
19/06/2025;RAFAEL RUTENG;AIM Crispy Lemon 150g;27;9500;256500
19/06/2025;RADIO SS 100 MART;Kangguru Butter Coconut 100 gr;34;4200;142800
19/06/2025;RADIO SS 100 MART;Kangguru Assorted Biscuits 1000g;5;100200;501000
19/06/2025;AMELIA ABRIANTI;AIM Good Morning Wafer 300g;20;39400;788000
19/06/2025;AMELIA ABRIANTI;Bundling Beli 2 Gratis 1 Bogabis Square Puff;18;19000;342000
19/06/2025;To Bu Yana;AIM Rasa Durian 350g / Biskuit Rasa Durian 350 gr;23;39400;906200
19/06/2025;To Bu Yana;Kangguru Durian 100 gr / Biskuit Kangguru Rasa Durian 100g;57;4200;239400
19/06/2025;To Bu Yana;Bogabis Chocolate Cream 180 gr / Biskuit Rasa Coklat 180g;34;8800;299200
19/06/2025;ISTANA PELANGI;Masterbis Gabin Master 120g;61;6400;390400
19/06/2025;ISTANA PELANGI;Bogabis Peanut Cream 180 gr / Biskuit Bogabis dengan Krim Kacang 180g;45;8800;396000
19/06/2025;ISTANA PELANGI;Bogabis Crispy Lemon 200gr;13;20000;260000
19/06/2025;ISTANA PELANGI;Kangguru Bon Bon 200g / Biskuit Rasa Cokelat 200gr;62;9500;589000
19/06/2025;ISTANA PELANGI;Bogabis Assorted Tin 350gr;15;52100;781500
19/06/2025;KOP SURYA SEKAWAN;Bogabis Square Puff 275 gr;44;11600;510400
19/06/2025;KOP SURYA SEKAWAN;AIM Rasa Coconut 350g / Biskuit Rasa Kelapa 350 g;20;39400;788000
19/06/2025;KOP SURYA SEKAWAN;Anekabis Gabin Oat 350gr / Gabin dengan Oat 350g;32;33400;1068800
19/06/2025;Pelanggan Umum IIs;AIM Aneka Assorted 1000g / Kaleng Biskuit AIM Assorted 1Kg;8;100200;801600
19/06/2025;Pelanggan Umum IIs;AIM Rasa Durian 350g / Biskuit Rasa Durian 350 gr;26;39400;1024400
19/06/2025;Pelanggan Umum IIs;Bogabis Malkist Renyah 100 gr / Cracker Malkist 100g;26;5500;143000
19/06/2025;Rafi & Zaki;AIM Rasa Durian 350g / Biskuit Rasa Durian 350 gr;18;39400;709200
19/06/2025;Rafi & Zaki;B&B Gabin Traditional 210 gr / Biskuit Gabin 210g;56;10100;565600
19/06/2025;Rafi & Zaki;Anekabis Gabin Oat 350gr / Gabin dengan Oat 350g;21;33400;701400
19/06/2025;KOPERASI SETIA BHAKTI WANITA;AIM Mini Assorted Biscuits 150g;56;8400;470400
19/06/2025;KOPERASI SETIA BHAKTI WANITA;Kangguru Durian Biscuit 30g;60;1600;96000
19/06/2025;KOPERASI SETIA BHAKTI WANITA;Masterbis Gabin Master 120g;55;6400;352000
19/06/2025;KOPERASI SETIA BHAKTI WANITA;Bogabis Square Puff 275 gr;47;11600;545200
19/06/2025;KOPERASI SETIA BHAKTI WANITA;Bogabis Crispy Lemon 200gr;27;20000;540000
19/06/2025;KOPERASI SETIA BHAKTI WANITA;AIM Good Morning Wafer 300g;24;39400;945600
19/06/2025;ATLAS SPORT CLUB;AIM Roasted Corn 180g / Biskuit AIM Corn 180g;30;13000;390000
19/06/2025;ATLAS SPORT CLUB;AIM Aneka Cream Crackers 300g;35;12500;437500
19/06/2025;ATLAS SPORT CLUB;AIM Malkist Crackers 125g;28;6900;193200
19/06/2025;TOKO SALWA;Kangguru Rose Chocolate 100 gr;41;4400;180400
19/06/2025;TOKO SALWA;Bogabis Assorted Tin 350gr;6;52100;312600
19/06/2025;TOKO SALWA;AIM Crispy Crackers 150g / Biskuit Cirspy Cracker 150 gr;30;9500;285000
19/06/2025;YULYON MART;AIM Milk Cookies 250g / Biskuit AIM Rasa Susu 250g;44;12200;536800
19/06/2025;YULYON MART;Bogabis Gabin Army Kelapa 125g;63;6800;428400
19/06/2025;YULYON MART;AIM Anekabis Gabin Oat SP12 220g/10 Pcks @22g;25;25000;625000
19/06/2025;YULYON MART;AIM Biskuit Kelapa Muda 250g;39;12200;475800
19/06/2025;MELATI AGUNG;Bogabis Assorted Tin 350gr;9;52100;468900
19/06/2025;MELATI AGUNG;Kangguru Durian Biscuits - 10 Pack;30;16000;480000
19/06/2025;MELATI AGUNG;B&B Gabin Traditional 210 gr / Biskuit Gabin 210g;53;10100;535300
19/06/2025;MELATI AGUNG;Kangguru Bunga Gem 90g / Biskuit Bunga Gem 90g;48;5200;249600
19/06/2025;UNIBIG STORE INDONESIA;Bogabis Durian Cream 180gr / Biskuit Rasa Durian 180 g;29;8800;255200
19/06/2025;UNIBIG STORE INDONESIA;AIM Aneka Cream Crackers 300g;53;12500;662500
19/06/2025;UNIBIG STORE INDONESIA;AIM Cocoa Puff 200g / Biskuit Cocoa Puff 200 gr;36;9800;352800
19/06/2025;UNIBIG STORE INDONESIA;AIM Good Morning Wafer 300g;20;39400;788000
19/06/2025;SIANITA;AIM Aneka Cream Crackers 300g;24;12500;300000
19/06/2025;SIANITA;B&B Gabin Traditional 210 gr / Biskuit Gabin 210g;33;10100;333300
19/06/2025;CV. KUDA MAS ARKATAMA;AIM WAFER LOVER STRAWBERY 80gr;47;5000;235000
19/06/2025;CV. KUDA MAS ARKATAMA;AIM Aneka Square Puff 300g;63;12500;787500
19/06/2025;CV. KUDA MAS ARKATAMA;Kangguru Butter Coconut 100 gr;24;4200;100800
19/06/2025;CV. KUDA MAS ARKATAMA;Kangguru Durian Biscuit 30g;61;1600;97600
19/06/2025;CV. KUDA MAS ARKATAMA;Bogabis Gabin Army Kelapa 125g;48;6800;326400
19/06/2025;SIANTAR MART;Kangguru Durian Biscuit 30g;32;1600;51200
19/06/2025;SIANTAR MART;Kangguru Rose Chocolate 100 gr;41;4400;180400
19/06/2025;SIANTAR MART;Bogabis Peanut Cream 180 gr / Biskuit Bogabis dengan Krim Kacang 180g;52;8800;457600
19/06/2025;SIANTAR MART;AIM Good Morning Wafer 300g;20;39400;788000
19/06/2025;SIANTAR MART;AIM WAFER LOVER STRAWBERY 80gr;49;5000;245000
19/06/2025;SIANTAR MART;AIM Cream Crackers 1000g / Kaleng AIM Cream Cracker 1Kg;6;90200;541200
19/06/2025;PAK IRWAN;AIM Aneka Cream Crackers 300g;44;12500;550000
19/06/2025;PAK IRWAN;AIM Crispy Lemon 150g;41;9500;389500
19/06/2025;PAK IRWAN;Kangguru Bunga Gem - 5 Pack;18;26000;468000
20/06/2025;PT. HOKKY PRADANA UTAMA;Anekabis Gabin Oat 350gr / Gabin dengan Oat 350g;14;33400;467600
20/06/2025;PT. HOKKY PRADANA UTAMA;Kangguru Kacang Crackers 150 gr / Biskuit Krim Kacang 150g;65;9000;585000
20/06/2025;YENI, BU;Bogabis Peanut Cream 180 gr / Biskuit Bogabis dengan Krim Kacang 180g;37;8800;325600
20/06/2025;YENI, BU;AIM Roasted Corn 180g / Biskuit AIM Corn 180g;51;13000;663000
20/06/2025;KOP. DELTA MAKMUR;B&B Biskuit Kacang 120 gr / Biskuit Krim Kacang 120g;64;7300;467200
20/06/2025;KOP. DELTA MAKMUR;Bogabis Assorted Tin 350gr;10;52100;521000
20/06/2025;KOP. DELTA MAKMUR;Bogabis Square Puff 275 gr;55;11600;638000
20/06/2025;KOP. DELTA MAKMUR;Bundling Beli 2 Gratis 1 Bogabis Square Puff;25;19000;475000
20/06/2025;KOP. DELTA MAKMUR;AIM Roasted Corn 180g / Biskuit AIM Corn 180g;49;13000;637000
20/06/2025;KOP. DELTA MAKMUR;Bogabis Gabin Army Kelapa 125g;47;6800;319600
20/06/2025;HOSANA 2;AIM Rasa Durian 350g / Biskuit Rasa Durian 350 gr;15;39400;591000
20/06/2025;HOSANA 2;Kangguru Bon Bon 200g / Biskuit Rasa Cokelat 200gr;57;9500;541500
20/06/2025;HOSANA 2;Kangguru Assorted Biscuits 1000g;13;100200;1302600
20/06/2025;HOSANA 2;AIM Aneka Assorted 1000g / Kaleng Biskuit AIM Assorted 1Kg;16;100200;1603200
20/06/2025;HOSANA 2;AIM Rasa Coconut 350g / Biskuit Rasa Kelapa 350 g;19;39400;748600
20/06/2025;RENI;AIM Roasted Chicken 180g / Snack Crackers 180 gr;32;13000;416000
20/06/2025;RENI;AIM Rasa Durian 350g / Biskuit Rasa Durian 350 gr;33;39400;1300200
20/06/2025;RENI;Bogabis Peanut Cream 180 gr / Biskuit Bogabis dengan Krim Kacang 180g;43;8800;378400
20/06/2025;RENI;AIM Cocoa Puff 200g / Biskuit Cocoa Puff 200 gr;48;9800;470400
20/06/2025;AL-IKHLAS 2;Kangguru Bon Bon 200g / Biskuit Rasa Cokelat 200gr;54;9500;513000
20/06/2025;AL-IKHLAS 2;Anekabis Gabin Oat 350gr / Gabin dengan Oat 350g;34;33400;1135600
20/06/2025;AL-IKHLAS 2;TOASTY CHEESE 80 GR / AIM Biskuit Rasa Keju 80g;28;5300;148400
20/06/2025;TOKO SAHABAT GROSIR;AIM Milk Cookies 250g / Biskuit AIM Rasa Susu 250g;39;12200;475800
20/06/2025;TOKO SAHABAT GROSIR;AIM Aneka Square Puff 300g;27;12500;337500
20/06/2025;SURGA SNACK;Kangguru Butter Coconut 100 gr;64;4200;268800
20/06/2025;SURGA SNACK;AIM Aneka Cream Crackers 300g;32;12500;400000
20/06/2025;SURGA SNACK;B&B Gabin Traditional 210 gr / Biskuit Gabin 210g;36;10100;363600
20/06/2025;SURGA SNACK;AIM Aneka Assorted 1000g / Kaleng Biskuit AIM Assorted 1Kg;15;100200;1503000
20/06/2025;SURGA SNACK;AIM Cream Crackers 1000g / Kaleng AIM Cream Cracker 1Kg;13;90200;1172600
20/06/2025;KOP SMKN 1 PASURUAN;AIM Cocoa Puff 200g / Biskuit Cocoa Puff 200 gr;55;9800;539000
20/06/2025;KOP SMKN 1 PASURUAN;Bogabis Gabin Army Kelapa 125g;57;6800;387600
20/06/2025;KOP SMKN 1 PASURUAN;Anekabis Gabin Cokelat 350g;28;33400;935200
20/06/2025;KOP SMKN 1 PASURUAN;Anekabis Gabin Oat 350gr / Gabin dengan Oat 350g;23;33400;768200
20/06/2025;KOP SMKN 1 PASURUAN;AIM Roasted Chicken 180g / Snack Crackers 180 gr;39;13000;507000
20/06/2025;KOP SMKN 1 PASURUAN;Bogabis Assorted Tin 350gr;6;52100;312600
20/06/2025;BANK BTN;AIM Crispy Lemon 150g;36;9500;342000
20/06/2025;BANK BTN;Bundling Beli 2 Gratis 1 Bogabis Square Puff;25;19000;475000
20/06/2025;BANK BTN;Anekabis Gabin Cokelat 350g;12;33400;400800
20/06/2025;BANK BTN;TOASTY CHEESE 80 GR / AIM Biskuit Rasa Keju 80g;31;5300;164300
20/06/2025;WTJ MART;AIM Cream Crackers 1000g / Kaleng AIM Cream Cracker 1Kg;14;90200;1262800
20/06/2025;WTJ MART;B&B Biskuit Kacang 120 gr / Biskuit Krim Kacang 120g;50;7300;365000
20/06/2025;WTJ MART;Bogabis Gabin Army Butter 125g;34;6800;231200
20/06/2025;WTJ MART;AIM Vegetable Crackers 180 Gr;28;13700;383600
20/06/2025;SAMO RASSO (RESTO SEDERHANA);AIM Rasa Coconut 350g / Biskuit Rasa Kelapa 350 g;29;39400;1142600
20/06/2025;SAMO RASSO (RESTO SEDERHANA);AIM Crispy Lemon 150g;37;9500;351500
20/06/2025;SAMO RASSO (RESTO SEDERHANA);AIM Vegetable Crackers 180 Gr;57;13700;780900
20/06/2025;SAMO RASSO (RESTO SEDERHANA);AIM Aneka Square Puff 300g;27;12500;337500
20/06/2025;SAMO RASSO (RESTO SEDERHANA);AIM Crispy Crackers 150g / Biskuit Cirspy Cracker 150 gr;50;9500;475000
20/06/2025;NIRWANA;Kangguru Durian Biscuit 30g;29;1600;46400
20/06/2025;NIRWANA;Kangguru Kacang Crackers 150 gr / Biskuit Krim Kacang 150g;62;9000;558000
20/06/2025;RIA TRAWAS;Bundling Beli 2 Gratis 1 Bogabis Square Puff;18;19000;342000
20/06/2025;RIA TRAWAS;Kangguru Durian Biscuits - 10 Pack;15;16000;240000
20/06/2025;RIA TRAWAS;AIM Aneka Assorted 1000g / Kaleng Biskuit AIM Assorted 1Kg;16;100200;1603200
20/06/2025;TOKO ARJUNA;AIM Cocoa Puff 200g / Biskuit Cocoa Puff 200 gr;36;9800;352800
20/06/2025;TOKO ARJUNA;Kangguru Bunga Gem - 5 Pack;15;26000;390000
20/06/2025;TOKO ARJUNA;AIM Aneka Square Puff 300g;59;12500;737500
20/06/2025;TOKO ARJUNA;Kangguru Butter Coconut 100 gr;51;4200;214200
20/06/2025;TOKO JAYA BARU;AIM Roasted Corn 180g / Biskuit AIM Corn 180g;68;13000;884000
20/06/2025;TOKO JAYA BARU;AIM Cream Crackers 1000g / Kaleng AIM Cream Cracker 1Kg;8;90200;721600
20/06/2025;TOKO JAYA BARU;Kangguru Durian Biscuits - 10 Pack;29;16000;464000
20/06/2025;TOKO JAYA BARU;AIM Vegetable Crackers 180 Gr;49;13700;671300
20/06/2025;TOKO JAYA BARU;AIM Gabin Cokelat 120g / Biskuit AIM Gabin Coklat 120g;35;6400;224000
20/06/2025;Pelanggan Umum Pasuruan;Anekabis Gabin Oat 350gr / Gabin dengan Oat 350g;36;33400;1202400
20/06/2025;Pelanggan Umum Pasuruan;Bogabis Gabin Army Kelapa 125g;63;6800;428400
20/06/2025;Pelanggan Umum Pasuruan;AIM Vegetable Crackers 180 Gr;53;13700;726100
20/06/2025;Pelanggan Umum Pasuruan;AIM Marie Susu 100g / Biskuit Rasa Susu Marie 100 gr;48;5300;254400
20/06/2025;TOKO WANTO;Kangguru Bon Bon 200g / Biskuit Rasa Cokelat 200gr;37;9500;351500
20/06/2025;TOKO WANTO;AIM Roasted Chicken 180g / Snack Crackers 180 gr;58;13000;754000
20/06/2025;TOKO WANTO;AIM Rasa Durian 350g / Biskuit Rasa Durian 350 gr;26;39400;1024400
20/06/2025;TOKO WANTO;Anekabis Gabin Cokelat 350g;18;33400;601200
20/06/2025;KOPERASI PRIMKOPPOL MAPOLDA JAWA TIMUR;Kangguru Bon Bon 200g / Biskuit Rasa Cokelat 200gr;54;9500;513000
20/06/2025;KOPERASI PRIMKOPPOL MAPOLDA JAWA TIMUR;AIM Marie Susu 100g / Biskuit Rasa Susu Marie 100 gr;39;5300;206700
20/06/2025;KOPERASI PRIMKOPPOL MAPOLDA JAWA TIMUR;Bogabis Gabin Army Butter 125g;29;6800;197200
20/06/2025;RUDY HARTONO;Bogabis Square Puff 275 gr;51;11600;591600
20/06/2025;RUDY HARTONO;AIM Milk Cookies 250g / Biskuit AIM Rasa Susu 250g;39;12200;475800
20/06/2025;RUDY HARTONO;AIM Good Morning Wafer 300g;28;39400;1103200
20/06/2025;RUDY HARTONO;AIM Mini Assorted Biscuits 150g;47;8400;394800
20/06/2025;RUDY HARTONO;Bogabis Gabin Army Kelapa 125g;64;6800;435200
20/06/2025;RUDY HARTONO;Bogabis Gabin Army Butter 125g;41;6800;278800
21/06/2025;HARUM MART;Bogabis Bon-Bon 180g / Biskuit Bon-Bon 180 gr;49;8800;431200
21/06/2025;HARUM MART;Bundling Beli 2 Gratis 1 Bogabis Square Puff;13;19000;247000
21/06/2025;MITRA 10 WIYUNG;AIM WAFER LOVER STRAWBERY 80gr;28;5000;140000
21/06/2025;MITRA 10 WIYUNG;AIM Cream Crackers 1000g / Kaleng AIM Cream Cracker 1Kg;11;90200;992200
21/06/2025;MITRA 10 WIYUNG;Kangguru Bunga Gem 90g / Biskuit Bunga Gem 90g;35;5200;182000
21/06/2025;KOP. PONDOK PESANTREN DAAR EL HIKMAH;Bogabis Assorted Tin 350gr;8;52100;416800
21/06/2025;KOP. PONDOK PESANTREN DAAR EL HIKMAH;Kangguru Kacang Crackers 150 gr / Biskuit Krim Kacang 150g;49;9000;441000
21/06/2025;KOP. PONDOK PESANTREN DAAR EL HIKMAH;Kangguru Durian Biscuit 30g;46;1600;73600
21/06/2025;KOP. PONDOK PESANTREN DAAR EL HIKMAH;B&B Gabin Traditional 210 gr / Biskuit Gabin 210g;60;10100;606000
21/06/2025;TK. FAUZAN MENGANTI;AIM Good Morning Wafer 300g;37;39400;1457800
21/06/2025;TK. FAUZAN MENGANTI;AIM Aneka Assorted 1000g / Kaleng Biskuit AIM Assorted 1Kg;15;100200;1503000
21/06/2025;TK. FAUZAN MENGANTI;Kangguru Kacang Crackers 150 gr / Biskuit Krim Kacang 150g;61;9000;549000
21/06/2025;TK. FAUZAN MENGANTI;AIM Toasty Cheese 180g / Snack AIM Rasa Keju 180g;50;13000;650000
21/06/2025;TK. FAUZAN MENGANTI;Bogabis Durian Cream 180gr / Biskuit Rasa Durian 180 g;34;8800;299200
21/06/2025;TK. FAUZAN MENGANTI;AIM Aneka Square Puff 300g;33;12500;412500
21/06/2025;PT. REMAJA KUTEIJAYA SEJAHTERA;AIM Marie Susu 100g / Biskuit Rasa Susu Marie 100 gr;40;5300;212000
21/06/2025;PT. REMAJA KUTEIJAYA SEJAHTERA;AIM Aneka Square Puff 300g;54;12500;675000
21/06/2025;PT. REMAJA KUTEIJAYA SEJAHTERA;AIM Cocoa Puff 200g / Biskuit Cocoa Puff 200 gr;62;9800;607600
21/06/2025;PT. REMAJA KUTEIJAYA SEJAHTERA;Kangguru Durian 100 gr / Biskuit Kangguru Rasa Durian 100g;28;4200;117600
21/06/2025;PT. REMAJA KUTEIJAYA SEJAHTERA;B&B Biskuit Kacang 120 gr / Biskuit Krim Kacang 120g;27;7300;197100
21/06/2025;PT. REMAJA KUTEIJAYA SEJAHTERA;Kangguru Bunga Gem 90g / Biskuit Bunga Gem 90g;32;5200;166400
21/06/2025;ELMITRA BENISON SEJAHTERA;AIM Marie Susu 100g / Biskuit Rasa Susu Marie 100 gr;45;5300;238500
21/06/2025;ELMITRA BENISON SEJAHTERA;AIM Aneka Square Puff 300g;27;12500;337500
21/06/2025;ELMITRA BENISON SEJAHTERA;AIM Cream Crackers 1000g / Kaleng AIM Cream Cracker 1Kg;8;90200;721600
21/06/2025;ELMITRA BENISON SEJAHTERA;B&B Biskuit Kacang 120 gr / Biskuit Krim Kacang 120g;44;7300;321200
21/06/2025;PANJANG DJIWA DJAJA;Bogabis Bon-Bon 180g / Biskuit Bon-Bon 180 gr;37;8800;325600
